recordId,fullName,email,city,state,country,age,signupDate,purchaseAmount,status
REC-03623,Vivaan Sharma,vivaan.sharma3623@example.com,Jaipur,Rajasthan,India,45,2026-02-18,4503.33,Prospect
REC-03624,Saanvi Patel,saanvi.patel3624@example.com,Delhi,Delhi,India,32,2026-01-13,373.57,Prospect
REC-03625,Diya Joshi,diya.joshi3625@example.com,Ahmedabad,Gujarat,India,30,2025-10-20,1402.16,Inactive
REC-03626,Arjun Iyer,arjun.iyer3626@example.com,Kolkata,West Bengal,India,43,2025-03-15,110.46,Active
REC-03627,Saanvi Kapoor,saanvi.kapoor3627@example.com,Ahmedabad,Gujarat,India,28,2025-05-22,4893.03,Active
REC-03628,Meera Iyer,meera.iyer3628@example.com,Ahmedabad,Gujarat,India,42,2025-05-19,3601.43,Inactive
REC-03629,Aarav Nair,aarav.nair3629@example.com,Pune,Maharashtra,India,54,2025-08-28,4378.89,Inactive
REC-03630,Ananya Desai,ananya.desai3630@example.com,Kolkata,West Bengal,India,53,2025-09-15,750.67,Inactive
REC-03631,Meera Shah,meera.shah3631@example.com,Surat,Gujarat,India,26,2025-08-14,2766.86,Active
REC-03632,Meera Desai,meera.desai3632@example.com,Hyderabad,Telangana,India,27,2025-05-21,4228.97,Prospect
REC-03633,Kabir Patel,kabir.patel3633@example.com,Pune,Maharashtra,India,38,2025-06-27,1995.65,Prospect
REC-03634,Krish Iyer,krish.iyer3634@example.com,Mumbai,Maharashtra,India,42,2025-06-12,3989.11,Inactive
REC-03635,Krish Patel,krish.patel3635@example.com,Chennai,Tamil Nadu,India,39,2025-12-16,1292.46,Inactive
REC-03636,Aditya Verma,aditya.verma3636@example.com,Jaipur,Rajasthan,India,34,2025-11-20,2697.26,Active
REC-03637,Aarav Sharma,aarav.sharma3637@example.com,Chennai,Tamil Nadu,India,46,2025-10-03,2190.81,Inactive
REC-03638,Vivaan Iyer,vivaan.iyer3638@example.com,Mumbai,Maharashtra,India,39,2025-06-17,4716.56,Inactive
REC-03639,Ishaan Reddy,ishaan.reddy3639@example.com,Jaipur,Rajasthan,India,23,2025-09-03,3427.64,Active
REC-03640,Ishaan Patel,ishaan.patel3640@example.com,Jaipur,Rajasthan,India,37,2025-03-23,4359.78,Inactive
REC-03641,Riya Desai,riya.desai3641@example.com,Chennai,Tamil Nadu,India,41,2025-11-01,258.61,Active
REC-03642,Krish Iyer,krish.iyer3642@example.com,Chennai,Tamil Nadu,India,29,2026-02-18,1126.49,Prospect
REC-03643,Diya Gupta,diya.gupta3643@example.com,Bengaluru,Karnataka,India,50,2025-09-29,2638.83,Inactive
REC-03644,Krish Gupta,krish.gupta3644@example.com,Jaipur,Rajasthan,India,22,2025-07-29,2286.58,Inactive
REC-03645,Krish Iyer,krish.iyer3645@example.com,Delhi,Delhi,India,53,2025-11-15,1611.61,Inactive
REC-03646,Krish Iyer,krish.iyer3646@example.com,Hyderabad,Telangana,India,51,2026-02-12,2878.20,Prospect
REC-03647,Aditya Gupta,aditya.gupta3647@example.com,Chennai,Tamil Nadu,India,20,2025-12-28,3947.96,Prospect
REC-03648,Krish Sharma,krish.sharma3648@example.com,Delhi,Delhi,India,38,2025-08-12,4674.09,Inactive
REC-03649,Kabir Shah,kabir.shah3649@example.com,Delhi,Delhi,India,42,2025-04-19,2450.97,Inactive
REC-03650,Saanvi Sharma,saanvi.sharma3650@example.com,Bengaluru,Karnataka,India,52,2025-03-31,2002.72,Active
REC-03651,Krish Patel,krish.patel3651@example.com,Surat,Gujarat,India,23,2025-12-02,715.55,Inactive
REC-03652,Saanvi Gupta,saanvi.gupta3652@example.com,Surat,Gujarat,India,24,2025-06-24,3136.65,Inactive
REC-03653,Arjun Joshi,arjun.joshi3653@example.com,Ahmedabad,Gujarat,India,36,2025-05-13,1687.69,Inactive
REC-03654,Krish Mehta,krish.mehta3654@example.com,Jaipur,Rajasthan,India,29,2025-05-25,1939.47,Active
REC-03655,Ishaan Gupta,ishaan.gupta3655@example.com,Hyderabad,Telangana,India,22,2025-07-14,730.11,Inactive
REC-03656,Diya Iyer,diya.iyer3656@example.com,Mumbai,Maharashtra,India,43,2025-10-01,4348.55,Inactive
REC-03657,Meera Sharma,meera.sharma3657@example.com,Delhi,Delhi,India,27,2025-11-17,3216.75,Active
REC-03658,Arjun Shah,arjun.shah3658@example.com,Kolkata,West Bengal,India,46,2025-06-15,1831.31,Inactive
REC-03659,Meera Mehta,meera.mehta3659@example.com,Pune,Maharashtra,India,49,2026-02-07,3646.97,Prospect
REC-03660,Vivaan Kapoor,vivaan.kapoor3660@example.com,Mumbai,Maharashtra,India,42,2026-01-25,3832.54,Active
REC-03661,Diya Nair,diya.nair3661@example.com,Jaipur,Rajasthan,India,36,2025-04-18,2952.97,Prospect
REC-03662,Riya Desai,riya.desai3662@example.com,Chennai,Tamil Nadu,India,35,2025-09-19,3482.80,Inactive
REC-03663,Riya Kapoor,riya.kapoor3663@example.com,Hyderabad,Telangana,India,38,2026-01-27,489.08,Prospect
REC-03664,Diya Kapoor,diya.kapoor3664@example.com,Delhi,Delhi,India,25,2025-11-15,2301.82,Inactive
REC-03665,Ishaan Patel,ishaan.patel3665@example.com,Mumbai,Maharashtra,India,38,2026-01-23,3915.92,Active
REC-03666,Aditya Reddy,aditya.reddy3666@example.com,Bengaluru,Karnataka,India,37,2025-07-17,897.88,Prospect
REC-03667,Riya Patel,riya.patel3667@example.com,Jaipur,Rajasthan,India,23,2026-02-01,1271.36,Active
REC-03668,Diya Iyer,diya.iyer3668@example.com,Jaipur,Rajasthan,India,29,2025-11-18,3548.58,Inactive
REC-03669,Vivaan Kapoor,vivaan.kapoor3669@example.com,Hyderabad,Telangana,India,40,2025-03-06,745.63,Active
REC-03670,Aditya Gupta,aditya.gupta3670@example.com,Surat,Gujarat,India,36,2025-07-01,4319.20,Prospect
REC-03671,Krish Nair,krish.nair3671@example.com,Mumbai,Maharashtra,India,47,2025-08-12,4768.31,Inactive
REC-03672,Vivaan Nair,vivaan.nair3672@example.com,Chennai,Tamil Nadu,India,45,2025-05-08,3373.46,Inactive
REC-03673,Aditya Sharma,aditya.sharma3673@example.com,Ahmedabad,Gujarat,India,27,2025-05-17,4893.85,Prospect
REC-03674,Krish Desai,krish.desai3674@example.com,Bengaluru,Karnataka,India,40,2025-11-08,669.74,Active
REC-03675,Riya Gupta,riya.gupta3675@example.com,Ahmedabad,Gujarat,India,38,2025-06-12,3508.83,Prospect
REC-03676,Riya Nair,riya.nair3676@example.com,Chennai,Tamil Nadu,India,52,2025-09-24,4994.59,Prospect
REC-03677,Aditya Sharma,aditya.sharma3677@example.com,Chennai,Tamil Nadu,India,46,2025-10-27,4718.68,Prospect
REC-03678,Meera Shah,meera.shah3678@example.com,Ahmedabad,Gujarat,India,21,2025-10-26,1197.73,Active
REC-03679,Diya Patel,diya.patel3679@example.com,Surat,Gujarat,India,21,2026-02-09,4860.85,Active
REC-03680,Diya Joshi,diya.joshi3680@example.com,Delhi,Delhi,India,24,2025-03-22,2356.44,Prospect
REC-03681,Saanvi Patel,saanvi.patel3681@example.com,Jaipur,Rajasthan,India,23,2025-05-15,3483.73,Active
REC-03682,Vivaan Gupta,vivaan.gupta3682@example.com,Jaipur,Rajasthan,India,41,2025-08-12,4994.77,Prospect
REC-03683,Arjun Joshi,arjun.joshi3683@example.com,Pune,Maharashtra,India,22,2025-10-02,1451.54,Inactive
REC-03684,Riya Shah,riya.shah3684@example.com,Delhi,Delhi,India,49,2025-03-14,1229.82,Active
REC-03685,Krish Kapoor,krish.kapoor3685@example.com,Kolkata,West Bengal,India,54,2025-03-01,4494.67,Active
REC-03686,Saanvi Shah,saanvi.shah3686@example.com,Hyderabad,Telangana,India,31,2026-02-06,3875.29,Active
REC-03687,Kabir Joshi,kabir.joshi3687@example.com,Chennai,Tamil Nadu,India,27,2025-10-23,383.34,Active
REC-03688,Aarav Kapoor,aarav.kapoor3688@example.com,Chennai,Tamil Nadu,India,22,2025-09-10,3923.99,Inactive
REC-03689,Aditya Shah,aditya.shah3689@example.com,Chennai,Tamil Nadu,India,39,2025-04-02,1748.18,Inactive
REC-03690,Ananya Sharma,ananya.sharma3690@example.com,Mumbai,Maharashtra,India,42,2025-08-27,1151.18,Active
REC-03691,Riya Mehta,riya.mehta3691@example.com,Pune,Maharashtra,India,27,2025-03-13,2175.28,Prospect
REC-03692,Meera Desai,meera.desai3692@example.com,Chennai,Tamil Nadu,India,37,2025-06-01,2689.37,Active
REC-03693,Arjun Reddy,arjun.reddy3693@example.com,Ahmedabad,Gujarat,India,34,2025-03-20,1384.24,Prospect
REC-03694,Aditya Nair,aditya.nair3694@example.com,Surat,Gujarat,India,37,2025-12-05,4515.60,Inactive
REC-03695,Aarav Mehta,aarav.mehta3695@example.com,Delhi,Delhi,India,45,2025-04-11,3762.36,Active
REC-03696,Krish Nair,krish.nair3696@example.com,Chennai,Tamil Nadu,India,21,2025-09-03,1116.10,Active
REC-03697,Ishaan Iyer,ishaan.iyer3697@example.com,Bengaluru,Karnataka,India,32,2025-06-12,937.02,Active
REC-03698,Arjun Shah,arjun.shah3698@example.com,Bengaluru,Karnataka,India,27,2025-06-20,2559.20,Inactive
REC-03699,Ishaan Patel,ishaan.patel3699@example.com,Kolkata,West Bengal,India,40,2025-05-22,2995.69,Prospect
REC-03700,Diya Verma,diya.verma3700@example.com,Delhi,Delhi,India,38,2025-07-30,4778.84,Active
REC-03701,Arjun Verma,arjun.verma3701@example.com,Surat,Gujarat,India,33,2025-07-23,1187.48,Prospect
REC-03702,Meera Verma,meera.verma3702@example.com,Surat,Gujarat,India,23,2025-10-17,711.87,Active
REC-03703,Ananya Patel,ananya.patel3703@example.com,Delhi,Delhi,India,30,2025-11-23,1902.52,Prospect
REC-03704,Riya Patel,riya.patel3704@example.com,Jaipur,Rajasthan,India,37,2026-01-04,3904.25,Active
REC-03705,Riya Nair,riya.nair3705@example.com,Chennai,Tamil Nadu,India,27,2025-08-29,1481.24,Active
REC-03706,Ananya Desai,ananya.desai3706@example.com,Surat,Gujarat,India,26,2025-11-08,100.77,Active
REC-03707,Arjun Sharma,arjun.sharma3707@example.com,Bengaluru,Karnataka,India,43,2025-06-27,3832.89,Prospect
REC-03708,Meera Joshi,meera.joshi3708@example.com,Pune,Maharashtra,India,54,2025-03-14,2275.78,Inactive
REC-03709,Aarav Reddy,aarav.reddy3709@example.com,Bengaluru,Karnataka,India,25,2025-10-23,2909.01,Prospect
REC-03710,Meera Patel,meera.patel3710@example.com,Hyderabad,Telangana,India,49,2025-04-29,2757.21,Prospect
REC-03711,Ananya Desai,ananya.desai3711@example.com,Mumbai,Maharashtra,India,49,2025-09-22,2481.76,Inactive
REC-03712,Riya Sharma,riya.sharma3712@example.com,Jaipur,Rajasthan,India,34,2026-02-10,4163.78,Active
REC-03713,Riya Mehta,riya.mehta3713@example.com,Hyderabad,Telangana,India,36,2025-07-28,1722.44,Active
REC-03714,Saanvi Verma,saanvi.verma3714@example.com,Kolkata,West Bengal,India,30,2025-06-22,2605.81,Inactive
REC-03715,Krish Iyer,krish.iyer3715@example.com,Mumbai,Maharashtra,India,53,2025-11-25,1573.35,Active
REC-03716,Ananya Joshi,ananya.joshi3716@example.com,Hyderabad,Telangana,India,21,2025-04-19,3674.18,Inactive
REC-03717,Ananya Verma,ananya.verma3717@example.com,Chennai,Tamil Nadu,India,21,2025-07-06,4610.55,Inactive
REC-03718,Ananya Kapoor,ananya.kapoor3718@example.com,Hyderabad,Telangana,India,54,2025-11-24,4490.95,Active
REC-03719,Riya Desai,riya.desai3719@example.com,Mumbai,Maharashtra,India,53,2025-06-30,2734.38,Inactive
REC-03720,Riya Iyer,riya.iyer3720@example.com,Jaipur,Rajasthan,India,44,2025-10-05,170.15,Active
REC-03721,Ananya Reddy,ananya.reddy3721@example.com,Pune,Maharashtra,India,35,2025-07-29,2001.57,Prospect
REC-03722,Krish Sharma,krish.sharma3722@example.com,Bengaluru,Karnataka,India,24,2025-11-11,3682.47,Inactive
REC-03723,Ishaan Gupta,ishaan.gupta3723@example.com,Kolkata,West Bengal,India,53,2025-08-01,2663.21,Active
REC-03724,Vivaan Iyer,vivaan.iyer3724@example.com,Bengaluru,Karnataka,India,54,2025-10-25,4169.64,Inactive
REC-03725,Kabir Verma,kabir.verma3725@example.com,Surat,Gujarat,India,49,2025-08-17,3874.84,Inactive
REC-03726,Vivaan Kapoor,vivaan.kapoor3726@example.com,Chennai,Tamil Nadu,India,21,2025-03-19,4221.86,Active
REC-03727,Saanvi Gupta,saanvi.gupta3727@example.com,Bengaluru,Karnataka,India,46,2025-04-02,3455.99,Prospect
REC-03728,Aditya Verma,aditya.verma3728@example.com,Pune,Maharashtra,India,29,2025-09-29,967.60,Prospect
REC-03729,Aditya Desai,aditya.desai3729@example.com,Chennai,Tamil Nadu,India,34,2025-06-12,4885.19,Prospect
REC-03730,Diya Reddy,diya.reddy3730@example.com,Bengaluru,Karnataka,India,40,2025-03-02,453.61,Prospect
REC-03731,Aditya Nair,aditya.nair3731@example.com,Bengaluru,Karnataka,India,54,2025-11-09,1182.05,Active
REC-03732,Meera Verma,meera.verma3732@example.com,Ahmedabad,Gujarat,India,38,2025-12-23,2997.29,Inactive
REC-03733,Ishaan Sharma,ishaan.sharma3733@example.com,Mumbai,Maharashtra,India,28,2025-02-28,340.34,Prospect
REC-03734,Meera Sharma,meera.sharma3734@example.com,Bengaluru,Karnataka,India,33,2025-02-22,2018.26,Active
REC-03735,Kabir Kapoor,kabir.kapoor3735@example.com,Jaipur,Rajasthan,India,52,2025-10-23,462.16,Inactive
REC-03736,Ananya Desai,ananya.desai3736@example.com,Pune,Maharashtra,India,54,2025-10-26,590.05,Inactive
REC-03737,Krish Shah,krish.shah3737@example.com,Surat,Gujarat,India,25,2025-09-09,353.18,Inactive
REC-03738,Aarav Desai,aarav.desai3738@example.com,Ahmedabad,Gujarat,India,44,2025-09-09,233.02,Inactive
REC-03739,Meera Iyer,meera.iyer3739@example.com,Kolkata,West Bengal,India,51,2025-11-24,1638.62,Inactive
REC-03740,Ishaan Sharma,ishaan.sharma3740@example.com,Mumbai,Maharashtra,India,47,2025-08-10,3588.89,Prospect
REC-03741,Diya Sharma,diya.sharma3741@example.com,Kolkata,West Bengal,India,53,2025-08-30,4834.28,Active
REC-03742,Krish Gupta,krish.gupta3742@example.com,Jaipur,Rajasthan,India,33,2025-08-04,4560.18,Inactive
REC-03743,Vivaan Nair,vivaan.nair3743@example.com,Kolkata,West Bengal,India,33,2026-02-09,4379.01,Prospect
REC-03744,Aditya Nair,aditya.nair3744@example.com,Surat,Gujarat,India,40,2025-09-23,4073.80,Prospect
REC-03745,Ananya Iyer,ananya.iyer3745@example.com,Mumbai,Maharashtra,India,21,2025-08-01,662.64,Prospect
REC-03746,Arjun Joshi,arjun.joshi3746@example.com,Pune,Maharashtra,India,48,2025-12-14,3234.54,Prospect
REC-03747,Aarav Shah,aarav.shah3747@example.com,Chennai,Tamil Nadu,India,45,2026-01-02,727.83,Inactive
REC-03748,Diya Iyer,diya.iyer3748@example.com,Jaipur,Rajasthan,India,33,2025-07-30,4913.04,Inactive
REC-03749,Ananya Desai,ananya.desai3749@example.com,Hyderabad,Telangana,India,41,2025-08-28,2735.08,Active
REC-03750,Meera Patel,meera.patel3750@example.com,Bengaluru,Karnataka,India,31,2025-05-27,1116.41,Active
REC-03751,Arjun Kapoor,arjun.kapoor3751@example.com,Mumbai,Maharashtra,India,21,2025-03-04,3767.00,Prospect
REC-03752,Vivaan Joshi,vivaan.joshi3752@example.com,Jaipur,Rajasthan,India,37,2025-06-02,2154.31,Inactive
REC-03753,Ishaan Iyer,ishaan.iyer3753@example.com,Mumbai,Maharashtra,India,36,2026-01-06,4275.77,Active
REC-03754,Arjun Kapoor,arjun.kapoor3754@example.com,Jaipur,Rajasthan,India,27,2025-10-29,3792.92,Prospect
REC-03755,Vivaan Reddy,vivaan.reddy3755@example.com,Delhi,Delhi,India,20,2025-06-08,1724.64,Prospect
REC-03756,Krish Nair,krish.nair3756@example.com,Jaipur,Rajasthan,India,51,2025-12-06,4728.00,Prospect
REC-03757,Riya Nair,riya.nair3757@example.com,Delhi,Delhi,India,34,2025-10-13,2561.28,Active
REC-03758,Riya Sharma,riya.sharma3758@example.com,Pune,Maharashtra,India,21,2025-11-11,4368.68,Inactive
REC-03759,Riya Reddy,riya.reddy3759@example.com,Kolkata,West Bengal,India,22,2025-05-18,2161.32,Prospect
REC-03760,Diya Reddy,diya.reddy3760@example.com,Hyderabad,Telangana,India,53,2026-02-17,2549.94,Prospect
REC-03761,Riya Gupta,riya.gupta3761@example.com,Surat,Gujarat,India,45,2025-11-17,1726.60,Inactive
REC-03762,Ananya Nair,ananya.nair3762@example.com,Ahmedabad,Gujarat,India,21,2025-10-28,534.66,Inactive
REC-03763,Ananya Patel,ananya.patel3763@example.com,Kolkata,West Bengal,India,25,2025-12-13,4941.75,Active
REC-03764,Aarav Sharma,aarav.sharma3764@example.com,Ahmedabad,Gujarat,India,20,2025-06-24,3805.08,Inactive
REC-03765,Aarav Joshi,aarav.joshi3765@example.com,Hyderabad,Telangana,India,40,2026-01-11,1450.28,Active
REC-03766,Kabir Sharma,kabir.sharma3766@example.com,Chennai,Tamil Nadu,India,37,2025-06-03,2606.74,Inactive
REC-03767,Diya Joshi,diya.joshi3767@example.com,Pune,Maharashtra,India,53,2025-07-01,1267.91,Active
REC-03768,Aarav Reddy,aarav.reddy3768@example.com,Pune,Maharashtra,India,42,2025-08-28,2796.64,Inactive
REC-03769,Ananya Kapoor,ananya.kapoor3769@example.com,Surat,Gujarat,India,47,2025-10-01,3605.61,Active
REC-03770,Ishaan Sharma,ishaan.sharma3770@example.com,Pune,Maharashtra,India,35,2025-12-02,2578.60,Prospect
REC-03771,Aarav Patel,aarav.patel3771@example.com,Bengaluru,Karnataka,India,45,2025-03-10,834.35,Active
REC-03772,Krish Shah,krish.shah3772@example.com,Chennai,Tamil Nadu,India,27,2025-03-29,4173.84,Prospect
REC-03773,Meera Reddy,meera.reddy3773@example.com,Mumbai,Maharashtra,India,46,2025-04-27,195.32,Prospect
REC-03774,Meera Kapoor,meera.kapoor3774@example.com,Hyderabad,Telangana,India,46,2026-01-03,1331.48,Inactive
REC-03775,Ananya Shah,ananya.shah3775@example.com,Pune,Maharashtra,India,39,2025-12-05,2015.24,Active
REC-03776,Arjun Shah,arjun.shah3776@example.com,Ahmedabad,Gujarat,India,44,2025-03-13,3382.65,Inactive
REC-03777,Riya Sharma,riya.sharma3777@example.com,Surat,Gujarat,India,43,2025-06-10,3659.05,Inactive
REC-03778,Arjun Nair,arjun.nair3778@example.com,Chennai,Tamil Nadu,India,21,2025-10-27,4057.03,Active
REC-03779,Saanvi Verma,saanvi.verma3779@example.com,Kolkata,West Bengal,India,45,2025-11-16,2748.81,Prospect
REC-03780,Aarav Shah,aarav.shah3780@example.com,Ahmedabad,Gujarat,India,54,2026-02-02,1697.82,Inactive
REC-03781,Aditya Mehta,aditya.mehta3781@example.com,Mumbai,Maharashtra,India,54,2025-11-10,3775.42,Inactive
REC-03782,Riya Patel,riya.patel3782@example.com,Surat,Gujarat,India,36,2025-11-29,3245.32,Prospect
REC-03783,Arjun Patel,arjun.patel3783@example.com,Jaipur,Rajasthan,India,38,2025-08-22,3708.92,Prospect
REC-03784,Kabir Verma,kabir.verma3784@example.com,Jaipur,Rajasthan,India,41,2025-09-16,4294.73,Prospect
REC-03785,Arjun Reddy,arjun.reddy3785@example.com,Chennai,Tamil Nadu,India,50,2025-04-26,199.77,Inactive
REC-03786,Ananya Verma,ananya.verma3786@example.com,Hyderabad,Telangana,India,20,2025-02-28,572.30,Active
REC-03787,Arjun Sharma,arjun.sharma3787@example.com,Pune,Maharashtra,India,31,2026-01-18,3562.33,Inactive
REC-03788,Saanvi Verma,saanvi.verma3788@example.com,Kolkata,West Bengal,India,44,2025-08-16,553.72,Active
REC-03789,Riya Iyer,riya.iyer3789@example.com,Hyderabad,Telangana,India,20,2025-03-02,3266.33,Active
REC-03790,Ishaan Mehta,ishaan.mehta3790@example.com,Delhi,Delhi,India,50,2025-08-16,1912.63,Active
REC-03791,Ananya Verma,ananya.verma3791@example.com,Surat,Gujarat,India,23,2026-01-19,546.78,Prospect
REC-03792,Kabir Desai,kabir.desai3792@example.com,Hyderabad,Telangana,India,53,2025-12-25,1689.02,Active
REC-03793,Ishaan Iyer,ishaan.iyer3793@example.com,Chennai,Tamil Nadu,India,37,2026-01-04,4209.44,Prospect
REC-03794,Riya Mehta,riya.mehta3794@example.com,Ahmedabad,Gujarat,India,21,2025-03-20,3231.04,Active
REC-03795,Saanvi Patel,saanvi.patel3795@example.com,Kolkata,West Bengal,India,38,2025-08-08,4469.43,Prospect
REC-03796,Vivaan Sharma,vivaan.sharma3796@example.com,Kolkata,West Bengal,India,33,2025-07-18,2549.86,Prospect
REC-03797,Ananya Patel,ananya.patel3797@example.com,Pune,Maharashtra,India,36,2025-06-11,2855.15,Inactive
REC-03798,Arjun Sharma,arjun.sharma3798@example.com,Mumbai,Maharashtra,India,36,2025-07-30,4683.16,Inactive
REC-03799,Krish Nair,krish.nair3799@example.com,Delhi,Delhi,India,38,2025-03-07,2929.77,Inactive
REC-03800,Krish Desai,krish.desai3800@example.com,Kolkata,West Bengal,India,27,2025-04-14,3663.59,Inactive
REC-03801,Vivaan Reddy,vivaan.reddy3801@example.com,Delhi,Delhi,India,46,2026-02-19,4348.66,Active
REC-03802,Diya Desai,diya.desai3802@example.com,Hyderabad,Telangana,India,28,2025-05-09,4915.94,Prospect
REC-03803,Saanvi Patel,saanvi.patel3803@example.com,Kolkata,West Bengal,India,52,2025-03-16,1134.86,Inactive
REC-03804,Vivaan Mehta,vivaan.mehta3804@example.com,Ahmedabad,Gujarat,India,42,2025-04-26,2655.12,Active
REC-03805,Aditya Iyer,aditya.iyer3805@example.com,Chennai,Tamil Nadu,India,25,2025-03-10,1620.13,Inactive
REC-03806,Saanvi Verma,saanvi.verma3806@example.com,Delhi,Delhi,India,36,2025-10-19,1758.04,Active
REC-03807,Vivaan Nair,vivaan.nair3807@example.com,Mumbai,Maharashtra,India,30,2025-12-11,2566.30,Active
REC-03808,Aarav Nair,aarav.nair3808@example.com,Ahmedabad,Gujarat,India,40,2025-12-22,3377.98,Inactive
REC-03809,Krish Nair,krish.nair3809@example.com,Delhi,Delhi,India,32,2025-04-25,4970.91,Active
REC-03810,Vivaan Verma,vivaan.verma3810@example.com,Mumbai,Maharashtra,India,49,2025-05-18,3635.51,Inactive
REC-03811,Saanvi Reddy,saanvi.reddy3811@example.com,Jaipur,Rajasthan,India,21,2025-08-05,1513.60,Inactive
REC-03812,Saanvi Mehta,saanvi.mehta3812@example.com,Jaipur,Rajasthan,India,45,2025-05-14,4523.83,Inactive
REC-03813,Diya Shah,diya.shah3813@example.com,Hyderabad,Telangana,India,39,2025-03-08,148.34,Inactive
REC-03814,Krish Sharma,krish.sharma3814@example.com,Chennai,Tamil Nadu,India,32,2025-06-22,2498.91,Inactive
REC-03815,Vivaan Nair,vivaan.nair3815@example.com,Bengaluru,Karnataka,India,44,2026-01-23,825.91,Active
REC-03816,Diya Gupta,diya.gupta3816@example.com,Jaipur,Rajasthan,India,33,2025-05-06,590.79,Prospect
REC-03817,Kabir Verma,kabir.verma3817@example.com,Kolkata,West Bengal,India,46,2025-04-07,465.12,Inactive
REC-03818,Arjun Verma,arjun.verma3818@example.com,Jaipur,Rajasthan,India,26,2026-01-20,2725.31,Inactive
REC-03819,Meera Kapoor,meera.kapoor3819@example.com,Bengaluru,Karnataka,India,45,2025-05-25,3040.97,Prospect
REC-03820,Kabir Gupta,kabir.gupta3820@example.com,Kolkata,West Bengal,India,31,2025-09-28,1533.80,Prospect
REC-03821,Ananya Nair,ananya.nair3821@example.com,Pune,Maharashtra,India,44,2025-07-20,2341.43,Prospect
REC-03822,Kabir Reddy,kabir.reddy3822@example.com,Kolkata,West Bengal,India,48,2025-08-12,755.25,Inactive
REC-03823,Ishaan Sharma,ishaan.sharma3823@example.com,Pune,Maharashtra,India,30,2026-01-14,897.19,Prospect
REC-03824,Aditya Joshi,aditya.joshi3824@example.com,Pune,Maharashtra,India,29,2025-05-25,2042.19,Active
REC-03825,Krish Patel,krish.patel3825@example.com,Chennai,Tamil Nadu,India,32,2025-09-18,2010.98,Inactive
REC-03826,Vivaan Iyer,vivaan.iyer3826@example.com,Hyderabad,Telangana,India,36,2025-04-18,2451.65,Active
REC-03827,Krish Sharma,krish.sharma3827@example.com,Kolkata,West Bengal,India,50,2026-02-18,3426.34,Inactive
REC-03828,Vivaan Joshi,vivaan.joshi3828@example.com,Chennai,Tamil Nadu,India,47,2026-01-23,4733.49,Prospect
REC-03829,Ananya Mehta,ananya.mehta3829@example.com,Mumbai,Maharashtra,India,53,2025-07-25,3943.62,Prospect
REC-03830,Saanvi Patel,saanvi.patel3830@example.com,Hyderabad,Telangana,India,28,2025-11-26,2293.87,Inactive
REC-03831,Kabir Mehta,kabir.mehta3831@example.com,Jaipur,Rajasthan,India,28,2025-05-18,4940.60,Active
REC-03832,Diya Mehta,diya.mehta3832@example.com,Mumbai,Maharashtra,India,33,2025-10-23,349.52,Prospect
REC-03833,Krish Joshi,krish.joshi3833@example.com,Delhi,Delhi,India,20,2025-04-20,434.40,Prospect
REC-03834,Vivaan Verma,vivaan.verma3834@example.com,Bengaluru,Karnataka,India,41,2025-09-01,1152.29,Active
REC-03835,Arjun Sharma,arjun.sharma3835@example.com,Jaipur,Rajasthan,India,40,2025-11-17,508.58,Prospect
REC-03836,Aditya Joshi,aditya.joshi3836@example.com,Mumbai,Maharashtra,India,29,2025-05-10,4529.18,Active
REC-03837,Aarav Mehta,aarav.mehta3837@example.com,Ahmedabad,Gujarat,India,43,2025-11-13,751.84,Prospect
REC-03838,Diya Kapoor,diya.kapoor3838@example.com,Chennai,Tamil Nadu,India,39,2025-03-04,1349.72,Active
REC-03839,Vivaan Nair,vivaan.nair3839@example.com,Jaipur,Rajasthan,India,37,2025-10-11,3394.39,Inactive
REC-03840,Ananya Mehta,ananya.mehta3840@example.com,Surat,Gujarat,India,49,2025-05-12,337.21,Active
REC-03841,Diya Sharma,diya.sharma3841@example.com,Kolkata,West Bengal,India,49,2025-11-06,4766.12,Active
REC-03842,Vivaan Shah,vivaan.shah3842@example.com,Chennai,Tamil Nadu,India,28,2025-06-13,3268.53,Inactive
REC-03843,Ananya Gupta,ananya.gupta3843@example.com,Delhi,Delhi,India,38,2026-02-04,3331.13,Inactive
REC-03844,Arjun Shah,arjun.shah3844@example.com,Chennai,Tamil Nadu,India,33,2025-05-30,105.66,Active
REC-03845,Aarav Shah,aarav.shah3845@example.com,Chennai,Tamil Nadu,India,22,2025-12-01,733.50,Inactive
REC-03846,Kabir Sharma,kabir.sharma3846@example.com,Hyderabad,Telangana,India,20,2025-04-17,3374.68,Inactive
REC-03847,Meera Gupta,meera.gupta3847@example.com,Mumbai,Maharashtra,India,24,2025-09-20,4568.25,Active
REC-03848,Meera Nair,meera.nair3848@example.com,Delhi,Delhi,India,36,2025-06-20,133.61,Active
REC-03849,Meera Kapoor,meera.kapoor3849@example.com,Ahmedabad,Gujarat,India,27,2025-12-17,3241.09,Active
REC-03850,Meera Patel,meera.patel3850@example.com,Jaipur,Rajasthan,India,30,2025-06-24,895.58,Prospect
REC-03851,Riya Sharma,riya.sharma3851@example.com,Jaipur,Rajasthan,India,26,2026-01-24,2531.62,Prospect
REC-03852,Arjun Iyer,arjun.iyer3852@example.com,Pune,Maharashtra,India,25,2025-04-04,4828.40,Active
REC-03853,Arjun Kapoor,arjun.kapoor3853@example.com,Chennai,Tamil Nadu,India,41,2026-01-23,1549.62,Prospect
